antecedent_id,consequent_id,support,confidence,lift,antecedent_name,consequent_name,antecedent_brand,consequent_brand,same_brand,antecedent_price,consequent_price,semantic_similarity
610,1000,0.0008873114463176575,1.0,1127.0,Good Night Cleanser Dermarium Sữa Rửa Mặt Than Hoạt Tính,Sữa Rửa Mặt Wonjin Effect Medi Hydro Vial Cleansing Foam 80ml,Dermarium,WONJIN EFFECT,False,150000.0,97000.0,0.11353460112636012
1000,610,0.0008873114463176575,1.0,1127.0,Sữa Rửa Mặt Wonjin Effect Medi Hydro Vial Cleansing Foam 80ml,Good Night Cleanser Dermarium Sữa Rửa Mặt Than Hoạt Tính,WONJIN EFFECT,Dermarium,False,97000.0,150000.0,0.11353460112636012
484,406,0.0008873114463176575,1.0,1127.0,Sữa Rửa Mặt Dịu Nhẹ TheFaceShop Dr.Belmeur Daily Repair Foam Cleanser 150Ml,SỮA RỬA MẶT PHA 5.5,The Faceshop,no_brand,False,329000.0,149000.0,0.24523169174753226
406,484,0.0008873114463176575,1.0,1127.0,SỮA RỬA MẶT PHA 5.5,Sữa Rửa Mặt Dịu Nhẹ TheFaceShop Dr.Belmeur Daily Repair Foam Cleanser 150Ml,no_brand,The Faceshop,False,149000.0,329000.0,0.24523169174753226
965,464,0.0008873114463176575,1.0,1127.0,sữa rửa mặt nghệ Neutrogena,Sữa Rửa Mặt Tạo Bọt Dịu Nhẹ Kiềm Dầu Giảm Mụn PEACHOLIC,Neutrogena,no_brand,False,135000.0,349000.0,-0.018959368395364287
478,2073,0.0008873114463176575,1.0,1127.0,Sữa Rửa Mặt Hazeline Tuýp 50g/100g (Nghệ/Yến Mạch/Matcha),Sữa rửa mặt Garnier Skinactive 3in1 Tonerde của Đức,HAZELINE,Garnier,False,36000.0,170000.0,-0.25802611221412725
177,209,0.0008873114463176575,1.0,1127.0,Sữa Rửa Mặt Dịu Nhẹ Simple Kind To Skin Refreshing Facial Wash 150ml,Sữa Rửa Mặt Dành Cho Da Nhạy Cảm Simple Kind To Skin Refreshing Facial Wash Gel 150ml,simple,simple,True,35000.0,69000.0,0.619630312979316
209,177,0.0008873114463176575,1.0,1127.0,Sữa Rửa Mặt Dành Cho Da Nhạy Cảm Simple Kind To Skin Refreshing Facial Wash Gel 150ml,Sữa Rửa Mặt Dịu Nhẹ Simple Kind To Skin Refreshing Facial Wash 150ml,simple,simple,True,69000.0,35000.0,0.619630312979316
1491,449,0.0008873114463176575,1.0,1127.0,Sữa rửa mặt Acnes 25g các loại( Size mini),(25g) Sữa rửa mặt Acnes Baby Mud,Acnes,Acnes,True,12000.0,5500.0,0.4056871082488171
2073,478,0.0008873114463176575,1.0,1127.0,Sữa rửa mặt Garnier Skinactive 3in1 Tonerde của Đức,Sữa Rửa Mặt Hazeline Tuýp 50g/100g (Nghệ/Yến Mạch/Matcha),Garnier,HAZELINE,False,170000.0,36000.0,-0.25802611221412725
464,965,0.0008873114463176575,1.0,1127.0,Sữa Rửa Mặt Tạo Bọt Dịu Nhẹ Kiềm Dầu Giảm Mụn PEACHOLIC,sữa rửa mặt nghệ Neutrogena,no_brand,Neutrogena,False,349000.0,135000.0,-0.018959368395364287
735,683,0.0008873114463176575,1.0,1127.0,Sữa rửa mặt nghệ hưng yên cocoon 140ml - 310ml,Sữa Rửa Mặt Ngừa Mụn Vedette Tràm Trà (100ml),cocoon,Védette,False,187125.0,40000.0,0.10600124327286611
162,1457,0.0008873114463176575,1.0,1127.0,[CHÍNH HÃNG] Sữa Rửa Mặt ACERIN Dịu Nhẹ,SỮA RỬA MẶT ACERIN (155ml),no_brand,no_brand,True,59000.0,67000.0,0.6179338236962645
1457,162,0.0008873114463176575,1.0,1127.0,SỮA RỬA MẶT ACERIN (155ml),[CHÍNH HÃNG] Sữa Rửa Mặt ACERIN Dịu Nhẹ,no_brand,no_brand,True,67000.0,59000.0,0.6179338236962645
1116,740,0.0008873114463176575,1.0,1127.0,[MUA 1 TẶNG 2 MASK] Sữa rửa mặt giảm mụn Caryophy Portulaca Cleansing Foam 150ml,Sữa rửa mặt ngăn ngừa mụn thâm Caryophy Portulaca Cleansing Foam 150ml,Caryophy,Caryophy,True,259000.0,227000.0,0.24779590496023637
287,973,0.0008873114463176575,1.0,1127.0,Sữa rửa mặt dịu nhẹ COSRX pH Good Morning Gel Cleanser,(Hàng Mới Về) Bọt Biển Tiện Lợi Tại Nhà,COSRX,no_brand,False,125000.0,14700.0,0.024935734910341806
973,287,0.0008873114463176575,1.0,1127.0,(Hàng Mới Về) Bọt Biển Tiện Lợi Tại Nhà,Sữa rửa mặt dịu nhẹ COSRX pH Good Morning Gel Cleanser,no_brand,COSRX,False,14700.0,125000.0,0.024935734910341806
740,1116,0.0008873114463176575,1.0,1127.0,Sữa rửa mặt ngăn ngừa mụn thâm Caryophy Portulaca Cleansing Foam 150ml,[MUA 1 TẶNG 2 MASK] Sữa rửa mặt giảm mụn Caryophy Portulaca Cleansing Foam 150ml,Caryophy,Caryophy,True,227000.0,259000.0,0.24779590496023637
1866,1084,0.0008873114463176575,1.0,1127.0,Dung dịch tạo bọt ngăn ngừa mụn Acnes Foaming Wash 150ml,Sữa Rửa Mặt Medica Da Dầu Hỗn Hợp,Acnes,Bielenda,False,56000.0,169000.0,-0.0937440732238464
1084,1866,0.0008873114463176575,1.0,1127.0,Sữa Rửa Mặt Medica Da Dầu Hỗn Hợp,Dung dịch tạo bọt ngăn ngừa mụn Acnes Foaming Wash 150ml,Bielenda,Acnes,False,169000.0,56000.0,-0.0937440732238464
759,2065,0.0008873114463176575,1.0,1127.0,"Sữa rửa mặt dành cho da dầu mụn Ziaja Nuno 200ml làm sạch dịu nhẹ & chống nổi mụn, phù hợp cho da nhạy cảm nhất",[Thái Lan] Sữa rữa mặt tạo bọt làm trắng da con bò Beauty Buffet Scentio Milk Plus 100ml,ziaja,BEAUTYBUFFET,False,139000.0,99000.0,-0.10534292783844974
2065,759,0.0008873114463176575,1.0,1127.0,[Thái Lan] Sữa rữa mặt tạo bọt làm trắng da con bò Beauty Buffet Scentio Milk Plus 100ml,"Sữa rửa mặt dành cho da dầu mụn Ziaja Nuno 200ml làm sạch dịu nhẹ & chống nổi mụn, phù hợp cho da nhạy cảm nhất",BEAUTYBUFFET,ziaja,False,99000.0,139000.0,-0.10534292783844974
599,568,0.0008873114463176575,1.0,1127.0,Sữa Rửa Mặt Dạng Gel Simple Refreshing (150ml),Minisize Sữa rửa mặt COSRX Low pH Good Morning Gel Cleanser 50ml,simple,COSRX,False,90000.0,89000.0,0.14097221821503353
558,876,0.0008873114463176575,1.0,1127.0,Sữa Rửa Mặt Dạng Gel Simple Kind To Skin Refreshing Facial Wash Gel,Sữa rửa mặt trắng da HATOMUGI màu trắng 130g 170g,simple,no_brand,False,82000.0,86500.0,0.07371887072415911
876,558,0.0008873114463176575,1.0,1127.0,Sữa rửa mặt trắng da HATOMUGI màu trắng 130g 170g,Sữa Rửa Mặt Dạng Gel Simple Kind To Skin Refreshing Facial Wash Gel,no_brand,simple,False,86500.0,82000.0,0.07371887072415911
561,1356,0.0008873114463176575,1.0,1127.0,Kem rửa mặt ngăn ngừa mụn Acnes Creamy Wash 100g,✅ (CHÍNH HÃNG) Acnes Creamy Wash – Kem rửa mặt ngăn ngừa mụn,Acnes,Acnes,True,49000.0,48000.0,0.5603831585116643
1356,561,0.0008873114463176575,1.0,1127.0,✅ (CHÍNH HÃNG) Acnes Creamy Wash – Kem rửa mặt ngăn ngừa mụn,Kem rửa mặt ngăn ngừa mụn Acnes Creamy Wash 100g,Acnes,Acnes,True,48000.0,49000.0,0.5603831585116643
562,913,0.0008873114463176575,1.0,1127.0,Sữa rửa mặt làm sạch dịu nhẹ Cetaphil Gentle Skin Cleanser 125ml-500ml,Sữa rửa mặt Gạo thái 180ml,Cetaphil,no_brand,False,224000.0,25000.0,-0.06743904570864184
913,562,0.0008873114463176575,1.0,1127.0,Sữa rửa mặt Gạo thái 180ml,Sữa rửa mặt làm sạch dịu nhẹ Cetaphil Gentle Skin Cleanser 125ml-500ml,no_brand,Cetaphil,False,25000.0,224000.0,-0.06743904570864184
147,218,0.0008873114463176575,1.0,1127.0,Sữa rửa mặt trà xanh 150ml mẫu truyền thống,Sữa rửa mặt trà xanh INF 150ml mẫu mới,no_brand,no_brand,True,21999.0,21999.0,0.8347203078018748
683,735,0.0008873114463176575,1.0,1127.0,Sữa Rửa Mặt Ngừa Mụn Vedette Tràm Trà (100ml),Sữa rửa mặt nghệ hưng yên cocoon 140ml - 310ml,Védette,cocoon,False,40000.0,187125.0,0.10600124327286611
568,599,0.0008873114463176575,1.0,1127.0,Minisize Sữa rửa mặt COSRX Low pH Good Morning Gel Cleanser 50ml,Sữa Rửa Mặt Dạng Gel Simple Refreshing (150ml),COSRX,simple,False,89000.0,90000.0,0.14097221821503353
218,147,0.0008873114463176575,1.0,1127.0,Sữa rửa mặt trà xanh INF 150ml mẫu mới,Sữa rửa mặt trà xanh 150ml mẫu truyền thống,no_brand,no_brand,True,21999.0,21999.0,0.8347203078018748
969,1725,0.0008873114463176575,1.0,1127.0,Sữa Rửa Mặt Lựu Đỏ One Spring,Sữa rửa mặt HIH Cleaner bọt mịn cực sạch,no_brand,no_brand,True,22000.0,24920.0,0.24769493619700725
1725,969,0.0008873114463176575,1.0,1127.0,Sữa rửa mặt HIH Cleaner bọt mịn cực sạch,Sữa Rửa Mặt Lựu Đỏ One Spring,no_brand,no_brand,True,24920.0,22000.0,0.24769493619700725
1278,351,0.0008873114463176575,1.0,1127.0,Dermarium Goodnight - Gel rửa mặt than hoạt tính,GEL RỬA MẶT GOODNIGHT CLEANSER - DERMARIUM,Dermarium,no_brand,False,150000.0,150000.0,0.14815531506296212
692,769,0.0008873114463176575,1.0,1127.0,Kem rửa mặt Hada Labo dưỡng ẩm 15g Sữa rửa mặt Hada Labo mẫu thử,[Mini] Sữa Rửa Mặt La Roche Posay dành cho da dầu mụn 15ml,Hada Labo,no_brand,False,12000.0,29000.0,-0.17116127046897314
1289,753,0.0008873114463176575,1.0,1127.0,Sữa Rửa Mặt Dịu Nhẹ Comfort Zone Essential Milk,Nature Republic Sữa rửa mặt làm dịu và bổ sung độ ẩm Green Derma Mild Cica Foam Cleanser 150ml,Comfort zone,Nature Republic,False,540000.0,148500.0,-0.0030405196461165927
351,1278,0.0008873114463176575,1.0,1127.0,GEL RỬA MẶT GOODNIGHT CLEANSER - DERMARIUM,Dermarium Goodnight - Gel rửa mặt than hoạt tính,no_brand,Dermarium,False,150000.0,150000.0,0.14815531506296212
769,692,0.0008873114463176575,1.0,1127.0,[Mini] Sữa Rửa Mặt La Roche Posay dành cho da dầu mụn 15ml,Kem rửa mặt Hada Labo dưỡng ẩm 15g Sữa rửa mặt Hada Labo mẫu thử,no_brand,Hada Labo,False,29000.0,12000.0,-0.17116127046897314
375,849,0.0008873114463176575,1.0,1127.0,Kem Rửa Mặt Hada Labo Dưỡng Ẩm Tối Ưu Cho Mọi Loại Da Advanced Nourish Hyaluron Cleanser 80g,Sữa rửa mặt Bio Purifying Cleansing Foaming Gel 200ml,Hada Labo,no_brand,False,55000.0,227000.0,-0.281316148937018
849,375,0.0008873114463176575,1.0,1127.0,Sữa rửa mặt Bio Purifying Cleansing Foaming Gel 200ml,Kem Rửa Mặt Hada Labo Dưỡng Ẩm Tối Ưu Cho Mọi Loại Da Advanced Nourish Hyaluron Cleanser 80g,no_brand,Hada Labo,False,227000.0,55000.0,-0.281316148937018
367,2180,0.0008873114463176575,1.0,1127.0,Gel rửa mặt da hỗn hợp dầu mụn SVR SEBIACLEAR GEL MOUSSANT 400ml,Sữa Rửa Mặt Huxley full size chai lớn,SVR,Huxley (헉슬리),False,327000.0,260000.0,-0.09098639089563806
2180,367,0.0008873114463176575,1.0,1127.0,Sữa Rửa Mặt Huxley full size chai lớn,Gel rửa mặt da hỗn hợp dầu mụn SVR SEBIACLEAR GEL MOUSSANT 400ml,Huxley (헉슬리),SVR,False,260000.0,327000.0,-0.09098639089563806
367,1716,0.0008873114463176575,1.0,1127.0,Gel rửa mặt da hỗn hợp dầu mụn SVR SEBIACLEAR GEL MOUSSANT 400ml,Các loại mẫu thử của Cerave,SVR,CeraVe,False,327000.0,20000.0,0.1039552424733239
1716,367,0.0008873114463176575,1.0,1127.0,Các loại mẫu thử của Cerave,Gel rửa mặt da hỗn hợp dầu mụn SVR SEBIACLEAR GEL MOUSSANT 400ml,CeraVe,SVR,False,20000.0,327000.0,0.1039552424733239
1004,1383,0.0008873114463176575,1.0,1127.0,Sữa rửa mặt PESTLO Oil To Foam Cleanser,Sữa rửa mặt tạo bọt ma:nyo Pore Cleansing Soda Foam 150ml,PESTLO,ma:nyo,False,210000.0,350000.0,0.30786426737501965
1383,1004,0.0008873114463176575,1.0,1127.0,Sữa rửa mặt tạo bọt ma:nyo Pore Cleansing Soda Foam 150ml,Sữa rửa mặt PESTLO Oil To Foam Cleanser,ma:nyo,PESTLO,False,350000.0,210000.0,0.30786426737501965
850,1124,0.0008873114463176575,1.0,1127.0,Sữa rửa mặt Cerave SA Smoothing Cleanser 236ml,Gel rửa mặt cho da khô nhạy cảm SVR Topialyse Gel Lavant 55ml/ 200ml  [NHẬP KHẨU CHÍNH HÃNG 100%],no_brand,SVR,False,257500.0,257000.0,0.13256205446146002
1124,850,0.0008873114463176575,1.0,1127.0,Gel rửa mặt cho da khô nhạy cảm SVR Topialyse Gel Lavant 55ml/ 200ml  [NHẬP KHẨU CHÍNH HÃNG 100%],Sữa rửa mặt Cerave SA Smoothing Cleanser 236ml,SVR,no_brand,False,257000.0,257500.0,0.13256205446146002
866,1921,0.0008873114463176575,1.0,1127.0,Sữa Rửa Mặt Dịu Nhẹ Cetaphil Gentle Skin Cleanser 500ml,✅[NỘI ĐỊA HÀN] Sữa rửa mặt Cosrx Low pH Good morning Gel Cleanser loại 50mL/150mL,Cetaphil,COSRX,False,117000.0,95500.0,0.1328339206673056
1921,866,0.0008873114463176575,1.0,1127.0,✅[NỘI ĐỊA HÀN] Sữa rửa mặt Cosrx Low pH Good morning Gel Cleanser loại 50mL/150mL,Sữa Rửa Mặt Dịu Nhẹ Cetaphil Gentle Skin Cleanser 500ml,COSRX,Cetaphil,False,95500.0,117000.0,0.1328339206673056
1105,138,0.0008873114463176575,1.0,1127.0,Sửa rửa mặt ý dĩ Hatomugi Naturie Nhật Bản,Sữa Rửa Mặt Hatomugi,HATOMUGI,HATOMUGI,True,49000.0,52785.0,0.3970718349619725
138,1105,0.0008873114463176575,1.0,1127.0,Sữa Rửa Mặt Hatomugi,Sửa rửa mặt ý dĩ Hatomugi Naturie Nhật Bản,HATOMUGI,HATOMUGI,True,52785.0,49000.0,0.3970718349619725
1173,2135,0.0008873114463176575,1.0,1127.0,Sữa Rửa Mặt Bơ Aron Thái Lan 210g,(Hàng Mới Về) Sữa Rửa Mặt Tạo Bọt The Face Shop Herb Day 365 Dung Tích 170ml,EAORON,The Faceshop,False,35000.0,310000.0,-0.17471304857623524
2135,1173,0.0008873114463176575,1.0,1127.0,(Hàng Mới Về) Sữa Rửa Mặt Tạo Bọt The Face Shop Herb Day 365 Dung Tích 170ml,Sữa Rửa Mặt Bơ Aron Thái Lan 210g,The Faceshop,EAORON,False,310000.0,35000.0,-0.17471304857623524
129,196,0.0008873114463176575,1.0,1127.0,SỮA RỬA MẶT TRẮNG Da Gạo The Face Shop Rice Water Bright,💁SỮA RỬA MẶT GẠO HỒNG THE FACE SHOP tuýp lớn 150ml,no_brand,no_brand,True,113000.0,86000.0,0.3603809177680025
196,129,0.0008873114463176575,1.0,1127.0,💁SỮA RỬA MẶT GẠO HỒNG THE FACE SHOP tuýp lớn 150ml,SỮA RỬA MẶT TRẮNG Da Gạo The Face Shop Rice Water Bright,no_brand,no_brand,True,86000.0,113000.0,0.3603809177680025
753,1289,0.0008873114463176575,1.0,1127.0,Nature Republic Sữa rửa mặt làm dịu và bổ sung độ ẩm Green Derma Mild Cica Foam Cleanser 150ml,Sữa Rửa Mặt Dịu Nhẹ Comfort Zone Essential Milk,Nature Republic,Comfort zone,False,148500.0,540000.0,-0.0030405196461165927
1783,1519,0.0008873114463176575,1.0,1127.0,Sữa rữa mặt dịu nhẹ COSRX pH Good Morning Gel Cleanser,Sữa Rửa Mặt Giảm Mụn Innisfree Jeju Bija Trouble Facial Foam 150ml,COSRX,Innisfree,False,130000.0,125000.0,-0.01699156515075094
1524,1565,0.0008873114463176575,1.0,1127.0,Sữa rửa mặt tạo bọt Images Plant Extraction Hàng Nội Địa Trung,SỮA RỬA MẶT CETAPHIL ( CTY) - Gentle Skin Cleanser,no_brand,Cetaphil,False,18500.0,132000.0,0.01113517438550926
1565,1524,0.0008873114463176575,1.0,1127.0,SỮA RỬA MẶT CETAPHIL ( CTY) - Gentle Skin Cleanser,Sữa rửa mặt tạo bọt Images Plant Extraction Hàng Nội Địa Trung,Cetaphil,no_brand,False,132000.0,18500.0,0.01113517438550926
2043,1556,0.0008873114463176575,1.0,1127.0,"Sữa Rửa Mặt Sủi Bọt Khí, Thải Độc Tố Byvibes Wonder Bath Super Vegitoks Cleanser 300ml",[HB Gift] Sữa rửa mặt cấp ẩm sạch bụi mịn The history of Whoo Gongjinhyang Soo Hydrating Foam Cleanser 40ml,BYVIBES WONDER BATH,The history of whoo,False,195000.0,345000.0,0.17755046166891278
1644,2111,0.0008873114463176575,1.0,1127.0,Sữa rửa mặt tạo bọt chiết xuất đất sét trắng Senka Perfect White Clay 50g/ 120g,Sữa rửa mặt Dove tinh chất - Serum cấp ẩm và cho da mềm mượt 30g,no_brand,no_brand,True,45000.0,14000.0,-0.004720276816807722
1577,2134,0.0008873114463176575,1.0,1127.0,[NK Mỹ] Gel rửa mặt chăm sóc da St.ives 200ml Trái Mơ I Tràm Trà I Dưa Hấu - TD Shop,Gel rửa mặt Apteka (Anteka)  Green Pharmacy,St. Ives,GREEN PHARMACY,False,132000.0,73500.0,0.06349945758945068
2134,1577,0.0008873114463176575,1.0,1127.0,Gel rửa mặt Apteka (Anteka)  Green Pharmacy,[NK Mỹ] Gel rửa mặt chăm sóc da St.ives 200ml Trái Mơ I Tràm Trà I Dưa Hấu - TD Shop,GREEN PHARMACY,St. Ives,False,73500.0,132000.0,0.06349945758945068
1277,1425,0.0008873114463176575,1.0,1127.0,Sữa rửa mặt tạo bọt Caudalie 150ml hàng Air nội địa Pháp,Sữa rửa mặt bọt Caudalie,CAUDALIE PARIS,CAUDALIE PARIS,True,270000.0,300000.0,0.23624846702114385
1425,1277,0.0008873114463176575,1.0,1127.0,Sữa rửa mặt bọt Caudalie,Sữa rửa mặt tạo bọt Caudalie 150ml hàng Air nội địa Pháp,CAUDALIE PARIS,CAUDALIE PARIS,True,300000.0,270000.0,0.23624846702114385
2045,1674,0.0008873114463176575,1.0,1127.0,Sữa Rữa Mặt Acne Clear Mistine Facial Foam 85gram Thái Lan,Sữa Rửa Mặt Vitamin E Thái Lan 190g,no_brand,no_brand,True,32500.0,24999.0,0.2226522446708363
2016,1742,0.0008873114463176575,1.0,1127.0,Sữa rửa mặt SenKa Perfect (Chọn màu),SỮA RỬA MẶT SENKA PERFECT WHIP NHẬT BẢN,no_brand,no_brand,True,29500.0,139500.0,0.19903233059026076
2111,1644,0.0008873114463176575,1.0,1127.0,Sữa rửa mặt Dove tinh chất - Serum cấp ẩm và cho da mềm mượt 30g,Sữa rửa mặt tạo bọt chiết xuất đất sét trắng Senka Perfect White Clay 50g/ 120g,no_brand,no_brand,True,14000.0,45000.0,-0.004720276816807722
1556,2043,0.0008873114463176575,1.0,1127.0,[HB Gift] Sữa rửa mặt cấp ẩm sạch bụi mịn The history of Whoo Gongjinhyang Soo Hydrating Foam Cleanser 40ml,"Sữa Rửa Mặt Sủi Bọt Khí, Thải Độc Tố Byvibes Wonder Bath Super Vegitoks Cleanser 300ml",The history of whoo,BYVIBES WONDER BATH,False,345000.0,195000.0,0.17755046166891278
1742,2016,0.0008873114463176575,1.0,1127.0,SỮA RỬA MẶT SENKA PERFECT WHIP NHẬT BẢN,Sữa rửa mặt SenKa Perfect (Chọn màu),no_brand,no_brand,True,139500.0,29500.0,0.19903233059026076
1716,2180,0.0008873114463176575,1.0,1127.0,Các loại mẫu thử của Cerave,Sữa Rửa Mặt Huxley full size chai lớn,CeraVe,Huxley (헉슬리),False,20000.0,260000.0,-0.1341860121699079
2180,1716,0.0008873114463176575,1.0,1127.0,Sữa Rửa Mặt Huxley full size chai lớn,Các loại mẫu thử của Cerave,Huxley (헉슬리),CeraVe,False,260000.0,20000.0,-0.1341860121699079
664,1042,0.0008873114463176575,1.0,1127.0,Sữa rửa mặt dưỡng ẩm Gammaphil,SỮA RỬA MẶT GAMMAPHIL 125ML,no_brand,Gammaphil,False,38000.0,42000.0,0.5154628402261651
1042,664,0.0008873114463176575,1.0,1127.0,SỮA RỬA MẶT GAMMAPHIL 125ML,Sữa rửa mặt dưỡng ẩm Gammaphil,Gammaphil,no_brand,False,42000.0,38000.0,0.5154628402261651
1674,2045,0.0008873114463176575,1.0,1127.0,Sữa Rửa Mặt Vitamin E Thái Lan 190g,Sữa Rữa Mặt Acne Clear Mistine Facial Foam 85gram Thái Lan,no_brand,no_brand,True,24999.0,32500.0,0.2226522446708363
2204,1941,0.0008873114463176575,1.0,1127.0,(MẪU MỚI) Sữa Rửa Mặt Simple Kind To Skin Refreshing Facial Wash 150ml,Sữa rửa mặt collagen,simple,no_brand,False,74500.0,25000.0,0.17923621537854803
1941,2204,0.0008873114463176575,1.0,1127.0,Sữa rửa mặt collagen,(MẪU MỚI) Sữa Rửa Mặt Simple Kind To Skin Refreshing Facial Wash 150ml,no_brand,simple,False,25000.0,74500.0,0.17923621537854803
2141,2040,0.0008873114463176575,1.0,563.5,[Mã BMLTM50 giảm đến 50K đơn 99K] Sữa rửa mặt NATURE REPUBLIC Fresh Herb Snail Cleansing Foam 170ml,Sữa rửa mặt Hazeline Chiết Xuất Thiên Nhiên 100g,Nature Republic,no_brand,False,169000.0,54500.0,-0.09305900926041061
2040,2141,0.0008873114463176575,0.5,563.5,Sữa rửa mặt Hazeline Chiết Xuất Thiên Nhiên 100g,[Mã BMLTM50 giảm đến 50K đơn 99K] Sữa rửa mặt NATURE REPUBLIC Fresh Herb Snail Cleansing Foam 170ml,no_brand,Nature Republic,False,54500.0,169000.0,-0.09305900926041061
696,83,0.0008873114463176575,1.0,563.5,Sữa rửa mặt dưỡng da (da dầu & hỗn hợp) Bio-Renew Bio-Essence Foamy Cleanser cấp ẩm và phục hồi 100g,Sữa rửa mặt dưỡng da tươi sáng và căng mọng Bio-essence Bio-Bird's Nest Collagen Cleanser 100g,Bio-essence,Bio-essence,True,145000.0,139000.0,0.42910567242220704
1221,1190,0.0008873114463176575,1.0,563.5,Sữa Rửa Mặt Nghệ Hưng Yên Cocoon Giúp Da Sạch Mịn Và Rạng Rỡ 140ml,✅ Eucerin Sữa Rửa Mặt Dạng Gel Dành Cho Da Nhờn Mụn ProAcne Cleansing 200ml(2024),cocoon,Eucerin,False,156000.0,230000.0,-0.07752366205357401
83,696,0.0008873114463176575,0.5,563.5,Sữa rửa mặt dưỡng da tươi sáng và căng mọng Bio-essence Bio-Bird's Nest Collagen Cleanser 100g,Sữa rửa mặt dưỡng da (da dầu & hỗn hợp) Bio-Renew Bio-Essence Foamy Cleanser cấp ẩm và phục hồi 100g,Bio-essence,Bio-essence,True,139000.0,145000.0,0.42910567242220704
593,909,0.0008873114463176575,1.0,563.5,Bộ Dụng Cụ Vệ Sinh Mano: 1000 Chuyên Dụng Chất Lượng Cao,DATE 2024 Sữa rửa mặt By Wishtrend Acid Duo 2% Mild Gel Cleanser 150ml,ma:nyo,By Wishtrend,False,307500.0,195000.0,-0.16196758647406012
114,797,0.0008873114463176575,0.5,563.5,Sữa Rửa Mặt BYVIBES WONDER BATH PHA 5.5,Sữa rửa mặt dành cho da mụn Senka perfect whip acne care 100g,BYVIBES WONDER BATH,SENKA,False,133000.0,79000.0,-0.13416962147551395
507,131,0.0008873114463176575,0.5,563.5,Sữa Rửa Mặt Kiểm Soát Dầu Dưỡng Ẩm Làm Sạch Sâu Lỗ Chân Lông 120g,Sữa Rửa Mặt Nhau Thai Cừu Tế Bào Gốc Cuống Rốn Nhật Bản 130ml,no_brand,no_brand,True,22000.0,28000.0,0.2123934650323653
