antecedent_id,consequent_id,support,confidence,lift,antecedent_name,consequent_name,antecedent_brand,consequent_brand,same_brand,antecedent_price,consequent_price,semantic_similarity
608,600,0.0006715222893744512,0.13829787234042554,74.36968085106383,[Mã FMCGKAO122 giảm 8% đơn 250K] Sữa Tẩy Trang Rửa Mặt 3 Trong 1 Dưỡng Ẩm Mịn Da Biore 100g,[Mã FMCGKAO122 giảm 8% đơn 250K] Sữa Rửa Mặt Sạch Nhờn & Lỗ Chân Lông Nhỏ Mịn Biore 100g,Bioré,Bioré,True,54000.0,43000.0,0.6155904609199986
600,608,0.0006715222893744512,0.3611111111111111,74.36968085106383,[Mã FMCGKAO122 giảm 8% đơn 250K] Sữa Rửa Mặt Sạch Nhờn & Lỗ Chân Lông Nhỏ Mịn Biore 100g,[Mã FMCGKAO122 giảm 8% đơn 250K] Sữa Tẩy Trang Rửa Mặt 3 Trong 1 Dưỡng Ẩm Mịn Da Biore 100g,Bioré,Bioré,True,43000.0,54000.0,0.6155904609199986
620,536,0.0013430445787489024,0.325,72.31810344827586,[200 ml] Sữa rửa mặt Ziaja chiết xuất từ lá Manuka,Sữa Rửa Mặt Ziajaa Chiết Xuất Từ Lá Manuka Cho Da Dầu Mụn (bill ảnh tiếp),ziaja,ziaja,True,109000.0,109000.0,0.5798537101253529
536,620,0.0013430445787489024,0.2988505747126437,72.31810344827586,Sữa Rửa Mặt Ziajaa Chiết Xuất Từ Lá Manuka Cho Da Dầu Mụn (bill ảnh tiếp),[200 ml] Sữa rửa mặt Ziaja chiết xuất từ lá Manuka,ziaja,ziaja,True,109000.0,109000.0,0.5798537101253529
354,626,0.0011364223358644558,0.1,58.663636363636364,"Gel rửa mặt Compliment No Problem không làm khô da giảm viêm, mụn, sản phẩm cho da dầu, nhạy cảm hàng nội địa Nga 200ml","[Nhập khẩu chính hãng] Gel rửa mặt Compliment 200ml giảm mụn, sạch sâu, không cồn khô hàng Nga chính hãng",no_brand,no_brand,True,107000.0,127000.0,0.5440437161668054
626,354,0.0011364223358644558,0.6666666666666666,58.66363636363636,"[Nhập khẩu chính hãng] Gel rửa mặt Compliment 200ml giảm mụn, sạch sâu, không cồn khô hàng Nga chính hãng","Gel rửa mặt Compliment No Problem không làm khô da giảm viêm, mụn, sản phẩm cho da dầu, nhạy cảm hàng nội địa Nga 200ml",no_brand,no_brand,True,127000.0,107000.0,0.5440437161668054
701,152,0.0005682111679322279,0.39285714285714285,51.38730694980695,Sữa rửa mặt Senka Perfect Whip 120G,Sữa Rửa Mặt Senka Perfect Whip 100G & 120G,SENKA,SENKA,True,69000.0,77000.0,0.2365857572127198
152,701,0.0005682111679322279,0.07432432432432433,51.38730694980695,Sữa Rửa Mặt Senka Perfect Whip 100G & 120G,Sữa rửa mặt Senka Perfect Whip 120G,SENKA,SENKA,True,77000.0,69000.0,0.2365857572127198
428,88,0.0006715222893744512,0.18309859154929578,42.70609197352792,Sữa rửa mặt Kose Softymo Cleansing Foam Nhật Bản 220g,Sữa rửa mặt Kose Softymo Nhật Bản 220g,KOSÉ,no_brand,False,89000.0,74000.0,0.0617622950397115
88,428,0.0006715222893744512,0.1566265060240964,42.70609197352791,Sữa rửa mặt Kose Softymo Nhật Bản 220g,Sữa rửa mặt Kose Softymo Cleansing Foam Nhật Bản 220g,no_brand,KOSÉ,False,74000.0,89000.0,0.0617622950397115
765,88,0.0006198667286533395,0.1518987341772152,35.429007167912154,Sữa rửa mặt Kose Softymo Nhật Bản 220g,Sữa rửa mặt Kose Softymo Nhật Bản 220g,no_brand,no_brand,True,84500.0,74000.0,0.1895320585341912
88,765,0.0006198667286533395,0.14457831325301204,35.429007167912154,Sữa rửa mặt Kose Softymo Nhật Bản 220g,Sữa rửa mặt Kose Softymo Nhật Bản 220g,no_brand,no_brand,True,74000.0,84500.0,0.1895320585341912
442,362,0.0006715222893744512,0.28888888888888886,34.310429447852755,"[HÀNG CÔNG TY] SỮA RỬA MẶT DỊU NHẸ ADAPHIL LÀNH TÍNH, NGỪA MỤN",Adaphil / Gammaphil Sữa Rửa Mặt và Toàn Thân Cho Da Dầu Mụn 125ml - 500ml Gamma Adaphil Gentle Skin Cleanser,Gamma,Gamma,True,123500.0,122500.0,0.04065173105845902
362,442,0.0006715222893744512,0.07975460122699386,34.310429447852755,Adaphil / Gammaphil Sữa Rửa Mặt và Toàn Thân Cho Da Dầu Mụn 125ml - 500ml Gamma Adaphil Gentle Skin Cleanser,"[HÀNG CÔNG TY] SỮA RỬA MẶT DỊU NHẸ ADAPHIL LÀNH TÍNH, NGỪA MỤN",Gamma,Gamma,True,122500.0,123500.0,0.04065173105845902
509,575,0.0005682111679322279,0.0873015873015873,33.13865546218487,"Sữa Rửa Mặt Derladie Herbal Extract Care Deep Cleansing Foam Tràm Trà Sạch Sâu, Kiềm Dầu 150ml",Sữa Rửa Mặt Tràm Trà Derladie Herbal Extract Care Deep Cleansing Foam 150ml Sạch Mịn Ngừa Giảm Mụn Hiệu Quả [NHẬP KHẨU],DERLADIE,DERLADIE,True,112000.0,114500.0,0.7058961449290622
575,509,0.0005682111679322279,0.21568627450980393,33.13865546218487,Sữa Rửa Mặt Tràm Trà Derladie Herbal Extract Care Deep Cleansing Foam 150ml Sạch Mịn Ngừa Giảm Mụn Hiệu Quả [NHẬP KHẨU],"Sữa Rửa Mặt Derladie Herbal Extract Care Deep Cleansing Foam Tràm Trà Sạch Sâu, Kiềm Dầu 150ml",DERLADIE,DERLADIE,True,114500.0,112000.0,0.7058961449290622
409,498,0.0006715222893744512,0.3023255813953488,32.335474752666066,GEL RỬA MĂT LA ROCHE POSAY,"SỮA RỬA MẶT LA ROCHE POSAY CHO DA DẦU, MỤN, NHẠY CẢM EFFACLAR PURIFYING FOAMING GEL CHÍNH HÃNG 100%",La Roche-Posay,La Roche-Posay,True,59500.0,237500.0,0.5218934924405885
498,409,0.0006715222893744512,0.0718232044198895,32.335474752666066,"SỮA RỬA MẶT LA ROCHE POSAY CHO DA DẦU, MỤN, NHẠY CẢM EFFACLAR PURIFYING FOAMING GEL CHÍNH HÃNG 100%",GEL RỬA MĂT LA ROCHE POSAY,La Roche-Posay,La Roche-Posay,True,237500.0,59500.0,0.5218934924405885
31,56,0.0012913890180277906,0.09363295880149813,31.80070963926671,SỮA RỬA MẶT GAMMAPHIL 500ml,Sữa rửa mặt Gamaphil 125ml 150ml và 500ml,no_brand,no_brand,True,119000.0,116000.0,0.4350635004565956
56,31,0.0012913890180277906,0.43859649122807015,31.800709639266707,Sữa rửa mặt Gamaphil 125ml 150ml và 500ml,SỮA RỬA MẶT GAMMAPHIL 500ml,no_brand,no_brand,True,116000.0,119000.0,0.4350635004565956
693,743,0.0005682111679322279,0.14473684210526316,29.808090705487125,Sữa rửa mặt giảm mụn cho da dầu 2% BHA - ZAPZYT Acne Wash,Sữa rửa mặt giảm và ngăn ngừa mụn chứa BHA Ance Wash Zapzyt,Zapzyt,Zapzyt,True,265000.0,225000.0,0.6768004725636595
743,693,0.0005682111679322279,0.11702127659574468,29.80809070548712,Sữa rửa mặt giảm và ngăn ngừa mụn chứa BHA Ance Wash Zapzyt,Sữa rửa mặt giảm mụn cho da dầu 2% BHA - ZAPZYT Acne Wash,Zapzyt,Zapzyt,True,225000.0,265000.0,0.6768004725636595
643,743,0.0007231778500955628,0.14,28.832553191489364,Bill US - Sữa Rửa Mặt Zapzyt Acne Wash Effective & Gentle Cleanser 177g,Sữa rửa mặt giảm và ngăn ngừa mụn chứa BHA Ance Wash Zapzyt,Zapzyt,Zapzyt,True,225000.0,225000.0,-0.11963461422921091
743,643,0.0007231778500955628,0.14893617021276595,28.83255319148936,Sữa rửa mặt giảm và ngăn ngừa mụn chứa BHA Ance Wash Zapzyt,Bill US - Sữa Rửa Mặt Zapzyt Acne Wash Effective & Gentle Cleanser 177g,Zapzyt,Zapzyt,True,225000.0,225000.0,-0.11963461422921091
870,516,0.0029443669611033626,0.27403846153846156,27.630784254807693,Sữa rửa mặt CeraVe 3oz,Sữa rửa mặt CeraVe (Mỹ-Pháp),CeraVe,CeraVe,True,159000.0,332000.0,0.8507650068856631
516,870,0.0029443669611033626,0.296875,27.63078425480769,Sữa rửa mặt CeraVe (Mỹ-Pháp),Sữa rửa mặt CeraVe 3oz,CeraVe,CeraVe,True,332000.0,159000.0,0.8507650068856631
72,227,0.0010331112144222325,0.20833333333333334,27.250844594594597,Sữa Rửa Mặt 3W Clinic Hàn Quốc 100ml,Sữa Rửa Mặt 3W Clinic 100ml Hàn Quốc,3W CLINIC,3W CLINIC,True,25500.0,25000.0,0.6931754873080737
227,72,0.0010331112144222325,0.13513513513513514,27.250844594594597,Sữa Rửa Mặt 3W Clinic 100ml Hàn Quốc,Sữa Rửa Mặt 3W Clinic Hàn Quốc 100ml,3W CLINIC,3W CLINIC,True,25000.0,25500.0,0.6931754873080737
511,603,0.0005682111679322279,0.12087912087912088,26.0010989010989,Kem rửa mặt dưỡng trắng Hada Labo Perfect White Cleanser 80g,Kem rửa mặt dưỡng trắng Hada Labo Perfect White Cleanser 80g,Hada Labo,Hada Labo,True,68000.0,68000.0,0.8885854632884898
603,511,0.0005682111679322279,0.12222222222222222,26.0010989010989,Kem rửa mặt dưỡng trắng Hada Labo Perfect White Cleanser 80g,Kem rửa mặt dưỡng trắng Hada Labo Perfect White Cleanser 80g,Hada Labo,Hada Labo,True,68000.0,68000.0,0.8885854632884898
376,185,0.0005165556072111163,0.13333333333333333,25.812,"Sữa rửa mặt 3W Clinic Hàn Quốc mẫu mới 100ml cấp ẩm, làm sạch da loại bỏ bụi bẩn","Sữa rửa mặt 3W Clinic Hàn Quốc mẫu mới 100ml cấp ẩm, làm sạch da loại bỏ bụi bẩn",3W CLINIC,3W CLINIC,True,26000.0,27200.0,0.8067556148332119
185,376,0.0005165556072111163,0.1,25.812,"Sữa rửa mặt 3W Clinic Hàn Quốc mẫu mới 100ml cấp ẩm, làm sạch da loại bỏ bụi bẩn","Sữa rửa mặt 3W Clinic Hàn Quốc mẫu mới 100ml cấp ẩm, làm sạch da loại bỏ bụi bẩn",3W CLINIC,3W CLINIC,True,27200.0,26000.0,0.8067556148332119
404,1422,0.0007748334108166745,0.0539568345323741,24.291868830516982,"Gel rửa mặt BHA Compliment No Problem làm sạch sâu, giảm viêm & mụn 200ml","Gel rửa mặt & Toner Bielenda Green Tea làm sạch sâu, kiềm dầu, giảm mụn",Compliment,Bielenda,False,157500.0,167500.0,0.0909244246655827
1422,404,0.0007748334108166745,0.3488372093023256,24.291868830516982,"Gel rửa mặt & Toner Bielenda Green Tea làm sạch sâu, kiềm dầu, giảm mụn","Gel rửa mặt BHA Compliment No Problem làm sạch sâu, giảm viêm & mụn 200ml",Bielenda,Compliment,False,167500.0,157500.0,0.0909244246655827
1888,76,0.0005165556072111163,0.2,23.900000000000002,"Gel rửa mặt Compliment No Problem giảm viêm, mụn","Sữa rửa mặt Compliment No Problem giảm viêm, ngừa mụn - 200ml",no_brand,Compliment,False,129000.0,88000.0,0.2515856750861856
76,1888,0.0005165556072111163,0.06172839506172839,23.9,"Sữa rửa mặt Compliment No Problem giảm viêm, ngừa mụn - 200ml","Gel rửa mặt Compliment No Problem giảm viêm, mụn",Compliment,no_brand,False,88000.0,129000.0,0.2515856750861856
222,227,0.0006198667286533395,0.18181818181818182,23.782555282555283,SỮA RỬA MẶT 3W CLINIC HÀN QUỐC,Sữa Rửa Mặt 3W Clinic 100ml Hàn Quốc,3W CLINIC,3W CLINIC,True,35000.0,25000.0,0.39590942252850414
227,222,0.0006198667286533395,0.08108108108108109,23.782555282555283,Sữa Rửa Mặt 3W Clinic 100ml Hàn Quốc,SỮA RỬA MẶT 3W CLINIC HÀN QUỐC,3W CLINIC,3W CLINIC,True,25000.0,35000.0,0.39590942252850414
32,222,0.0009298000929800093,0.08035714285714286,23.57021103896104,Sữa rửa mặt làm sạch ngăn ngừa mụn từ trà xanh 3W CLINIC GREEN TEA CLEANSING FOAM,SỮA RỬA MẶT 3W CLINIC HÀN QUỐC,3W CLINIC,3W CLINIC,True,27900.0,35000.0,0.25440791598479445
222,32,0.0009298000929800093,0.2727272727272727,23.570211038961038,SỮA RỬA MẶT 3W CLINIC HÀN QUỐC,Sữa rửa mặt làm sạch ngăn ngừa mụn từ trà xanh 3W CLINIC GREEN TEA CLEANSING FOAM,3W CLINIC,3W CLINIC,True,35000.0,27900.0,0.25440791598479445
210,207,0.004029133736246707,0.2565789473684211,21.690444725350496,Sữa rửa mặt trắng da L'Oreal Paris Aura Perfect Milk foam 50ml / 100ml,Sữa rửa mặt sáng da L'Oreal Paris Glycolic (AHA) Bright 100ml,L'Oreal Paris,L'Oreal Paris,True,90000.0,115000.0,0.2479206764695402
207,210,0.004029133736246707,0.3406113537117904,21.690444725350492,Sữa rửa mặt sáng da L'Oreal Paris Glycolic (AHA) Bright 100ml,Sữa rửa mặt trắng da L'Oreal Paris Aura Perfect Milk foam 50ml / 100ml,L'Oreal Paris,L'Oreal Paris,True,115000.0,90000.0,0.2479206764695402
1612,1055,0.0017046335037966837,0.10476190476190476,21.57537993920973,[ HB - Gift] Sữa rửa mặt loại bỏ mụn lá neem Himalaya Purifying Neem Face Wash 50ml,Sữa rửa mặt trắng da mịn màng Himalaya Clear Complexion Whitening Face Wash 150ml,Himalaya,Himalaya,True,65000.0,102000.0,0.41600947798497984
1055,1612,0.0017046335037966837,0.35106382978723405,21.57537993920973,Sữa rửa mặt trắng da mịn màng Himalaya Clear Complexion Whitening Face Wash 150ml,[ HB - Gift] Sữa rửa mặt loại bỏ mụn lá neem Himalaya Purifying Neem Face Wash 50ml,Himalaya,Himalaya,True,102000.0,65000.0,0.41600947798497984
217,629,0.0005682111679322279,0.15942028985507245,20.574782608695653,Sữa Rửa Mặt Senka Dưỡng Ẩm Mịn & Săn Chắc Da 120g,Sữa Rửa Mặt SENKA Cho Mọi Loại Da  Perfect Whip Facial Foam Wash Hasaki Sản phẩm chính hãng,SENKA,SENKA,True,91000.0,87000.0,0.40714188455246303
629,217,0.0005682111679322279,0.07333333333333333,20.574782608695653,Sữa Rửa Mặt SENKA Cho Mọi Loại Da  Perfect Whip Facial Foam Wash Hasaki Sản phẩm chính hãng,Sữa Rửa Mặt Senka Dưỡng Ẩm Mịn & Săn Chắc Da 120g,SENKA,SENKA,True,87000.0,91000.0,0.40714188455246303
217,501,0.0006198667286533395,0.17391304347826086,20.281822943949713,Sữa Rửa Mặt Senka Dưỡng Ẩm Mịn & Săn Chắc Da 120g,Sữa Rửa Mặt Dành Cho Da Mụn Senka Perfect Whip Acne Care 100g,SENKA,SENKA,True,91000.0,76000.0,0.3344705481556151
501,217,0.0006198667286533395,0.07228915662650602,20.28182294394971,Sữa Rửa Mặt Dành Cho Da Mụn Senka Perfect Whip Acne Care 100g,Sữa Rửa Mặt Senka Dưỡng Ẩm Mịn & Săn Chắc Da 120g,SENKA,SENKA,True,76000.0,91000.0,0.3344705481556151
1612,361,0.006715222893744511,0.4126984126984127,20.226401446654613,[ HB - Gift] Sữa rửa mặt loại bỏ mụn lá neem Himalaya Purifying Neem Face Wash 50ml,Sữa rửa mặt giảm mụn mờ thâm và sạch dầu thừa Himalaya Purifying Neem Face Wash 150ml,Himalaya,Himalaya,True,65000.0,87000.0,0.5463056431166823
361,1612,0.006715222893744511,0.3291139240506329,20.22640144665461,Sữa rửa mặt giảm mụn mờ thâm và sạch dầu thừa Himalaya Purifying Neem Face Wash 150ml,[ HB - Gift] Sữa rửa mặt loại bỏ mụn lá neem Himalaya Purifying Neem Face Wash 50ml,Himalaya,Himalaya,True,87000.0,65000.0,0.5463056431166823
36,22,0.000826488971537786,0.2807017543859649,20.052048941542047,"Sữa rửa mặt dưỡng ẩm, ngừa mụn, làm sáng da ý dĩ Hatomugi Nhật Bản 130g, 170g  [xanh - trắng]",(chính hãng) Sữa rửa mặt Hatomugi Naturie hạt ý dĩ 130g 170g Nhật Bản,no_brand,no_brand,True,46750.0,47500.0,0.5859339901616843
22,36,0.000826488971537786,0.05904059040590406,20.052048941542047,(chính hãng) Sữa rửa mặt Hatomugi Naturie hạt ý dĩ 130g 170g Nhật Bản,"Sữa rửa mặt dưỡng ẩm, ngừa mụn, làm sáng da ý dĩ Hatomugi Nhật Bản 130g, 170g  [xanh - trắng]",no_brand,no_brand,True,47500.0,46750.0,0.5859339901616843
441,646,0.001549666821633349,0.07194244604316546,19.896197327852004,Sữa rửa mặt Sạch sâu Sáng hồng Senka Perfect Whip Berry Bright 100g,[TIẾT KIỆM HƠN] Bộ 02 Sữa rửa mặt tạo bọt bổ sung Collagen Senka Perfect Whip Collagen 120g/chai,SENKA,SENKA,True,79000.0,150000.0,0.10212977266135798
646,441,0.001549666821633349,0.42857142857142855,19.896197327852004,[TIẾT KIỆM HƠN] Bộ 02 Sữa rửa mặt tạo bọt bổ sung Collagen Senka Perfect Whip Collagen 120g/chai,Sữa rửa mặt Sạch sâu Sáng hồng Senka Perfect Whip Berry Bright 100g,SENKA,SENKA,True,150000.0,79000.0,0.10212977266135798
227,32,0.0017562890645177953,0.22972972972972974,19.854186776061777,Sữa Rửa Mặt 3W Clinic 100ml Hàn Quốc,Sữa rửa mặt làm sạch ngăn ngừa mụn từ trà xanh 3W CLINIC GREEN TEA CLEANSING FOAM,3W CLINIC,3W CLINIC,True,25000.0,27900.0,0.4089567605477883
32,227,0.0017562890645177953,0.15178571428571427,19.854186776061773,Sữa rửa mặt làm sạch ngăn ngừa mụn từ trà xanh 3W CLINIC GREEN TEA CLEANSING FOAM,Sữa Rửa Mặt 3W Clinic 100ml Hàn Quốc,3W CLINIC,3W CLINIC,True,27900.0,25000.0,0.4089567605477883
501,629,0.0011880778965855673,0.13855421686746988,17.881807228915665,Sữa Rửa Mặt Dành Cho Da Mụn Senka Perfect Whip Acne Care 100g,Sữa Rửa Mặt SENKA Cho Mọi Loại Da  Perfect Whip Facial Foam Wash Hasaki Sản phẩm chính hãng,SENKA,SENKA,True,76000.0,87000.0,0.22979599365718664
629,501,0.0011880778965855673,0.15333333333333332,17.88180722891566,Sữa Rửa Mặt SENKA Cho Mọi Loại Da  Perfect Whip Facial Foam Wash Hasaki Sản phẩm chính hãng,Sữa Rửa Mặt Dành Cho Da Mụn Senka Perfect Whip Acne Care 100g,SENKA,SENKA,True,87000.0,76000.0,0.22979599365718664
361,1055,0.0017562890645177953,0.08607594936708861,17.727067061675196,Sữa rửa mặt giảm mụn mờ thâm và sạch dầu thừa Himalaya Purifying Neem Face Wash 150ml,Sữa rửa mặt trắng da mịn màng Himalaya Clear Complexion Whitening Face Wash 150ml,Himalaya,Himalaya,True,87000.0,102000.0,0.4350749839456939
1055,361,0.0017562890645177953,0.3617021276595745,17.727067061675196,Sữa rửa mặt trắng da mịn màng Himalaya Clear Complexion Whitening Face Wash 150ml,Sữa rửa mặt giảm mụn mờ thâm và sạch dầu thừa Himalaya Purifying Neem Face Wash 150ml,Himalaya,Himalaya,True,102000.0,87000.0,0.4350749839456939
1816,76,0.0007231778500955628,0.14583333333333334,17.427083333333336,"Gel rửa mặt Compliment No Problem giảm viêm, mụn","Sữa rửa mặt Compliment No Problem giảm viêm, ngừa mụn - 200ml",no_brand,Compliment,False,125000.0,88000.0,0.07065167300959548
76,1816,0.0007231778500955628,0.08641975308641975,17.427083333333332,"Sữa rửa mặt Compliment No Problem giảm viêm, ngừa mụn - 200ml","Gel rửa mặt Compliment No Problem giảm viêm, mụn",Compliment,no_brand,False,88000.0,125000.0,0.07065167300959548
432,179,0.001962911307402242,0.13818181818181818,15.462785076195482,(80g) Sữa Rửa Mặt HADA LABO Chính Hãng Công Ty Mẫu Mới,Sữa Rửa Mặt Hada Labo Sữa chính hãng công ty 80g,Hada Labo,Hada Labo,True,74000.0,66500.0,0.365211423798089
179,432,0.001962911307402242,0.21965317919075145,15.46278507619548,Sữa Rửa Mặt Hada Labo Sữa chính hãng công ty 80g,(80g) Sữa Rửa Mặt HADA LABO Chính Hãng Công Ty Mẫu Mới,Hada Labo,Hada Labo,True,66500.0,74000.0,0.365211423798089
